호선,역명,IC명,거리(km)
7호선,중계,부평IC,32.9110145432686
4호선,수유,서인천IC,32.91245299280173
4호선,신용산,마성IC,32.9145165885576
3호선,매봉,서종IC,32.91530070303128
7호선,면목,부평IC,32.91566370154888
7호선,중화,동군포IC,32.91626867389238
4호선,미아사거리,북수원IC,32.91783605915271
2호선,신정네거리,덕소삼패IC,32.91806525384943
4호선,길음,안산IC,32.92010500684011
5호선,천호,안산IC,32.92067985119396
5호선,신금호,수원신갈IC,32.92241497838776
6호선,효창공원앞,수원신갈IC,32.9238519771826
7호선,고속터미널,기흥동탄IC,32.92507160857199
3호선,약수,서종IC,32.926307610191934
6호선,창신,도화IC,32.929550783421874
5호선,장한평,서안산IC,32.93060805207125
2호선,을지로3가,매송IC,32.93213173534811
6호선,돌곶이,북수원IC,32.93345662084247
8호선,산성,서안산IC,32.933663546407665
6호선,안암,서안산IC,32.93645316923688
7호선,상봉,부평IC,32.93812593957676
6호선,돌곶이,동군포IC,32.94653071336643
6호선,버티고개,마성IC,32.94857894670379
6호선,돌곶이,부곡IC,32.94904401637229
4호선,미아사거리,북수원IC,32.949238987138315
7호선,상봉,동수원IC,32.950317797265704
6호선,불광,북수원IC,32.950831615379855
5호선,강일,동군포IC,32.951305356299734
3호선,을지로3가,매송IC,32.95132328139695
5호선,개화산,상일IC,32.952039937790225
7호선,학동,비봉IC,32.95235756884179
9호선,노량진,마성IC,32.9528288529708
3호선,가락시장,계양IC,32.95292206176986
2호선,잠실,기흥동탄IC,32.95293557068862
6호선,불광,북수원IC,32.95468470818812
8호선,가락시장,계양IC,32.95564830293739
2호선,신도림,수원신갈IC,32.95712594721836
2호선,선릉,가좌IC,32.95742004513803
5호선,하남풍산,수원신갈IC,32.95829963842142
5호선,상일동,일산IC,32.96622618778191
5호선,행당,매송IC,32.96781586321039
6호선,돌곶이,북수원IC,32.97181277647515
8호선,송파,신둔(이천) 하이패스IC,32.9719578863918
2호선,강변,서안산IC,32.972065801024804
9호선,봉은사,봉담IC,32.97495625551974
6호선,연신내,부곡IC,32.97510063666273
6호선,연신내,부곡IC,32.97657996227802
9호선,동작,기흥IC,32.97709245910729
6호선,약수,서종IC,32.97736294974939
5호선,강일,수원신갈IC,32.977661034488406
7호선,수락산,중동IC,32.97867515834773
7호선,보라매,마성IC,32.97927246644481
2호선,종합운동장,봉담IC,32.97929096930474
7호선,학동,기흥IC,32.97953044319847
8호선,강동구청,장수IC,32.98129137352157
6호선,버티고개,마성IC,32.98158548160635
7호선,반포,용인IC,32.983472209446866
6호선,돌곶이,부곡IC,32.984258214585786
2호선,구의,매송IC,32.98478201444022
8호선,복정,자유로IC,32.987837817537475
7호선,남성,용인IC,32.98947724166304
9호선,양천향교,덕소삼패IC,32.99162232936957
4호선,혜화,서종IC,32.99367318164774
5호선,영등포시장,봉담IC,32.99374261562492
9호선,고속터미널,용인IC,32.99440646247756
2호선,구로디지털단지,마성IC,32.99623981503383
3호선,연신내,부곡IC,33.00051698167905
3호선,연신내,부곡IC,33.00189433841065
6호선,월곡,서인천IC,33.00601657736111
2호선,역삼,서종IC,33.006733881362216
2호선,서울대입구,정남IC,33.008278070685456
6호선,상월곡,군포IC,33.008591367779275
3호선,고속터미널,용인IC,33.00897804714402
5호선,개화산,상일IC,33.010614193862594
4호선,동작,기흥IC,33.014486726357084
2호선,구의,용인IC,33.01579850896465
5호선,강일,동군포IC,33.01918889526731
5호선,장한평,수원신갈IC,33.020942584192454
5호선,오금,서안산IC,33.029898459683174
5호선,방이,장수IC,33.03347756025359
8호선,문정,중동IC,33.03520866300988
6호선,돌곶이,동군포IC,33.03764771648749
5호선,왕십리,가좌IC,33.04221852952804
8호선,단대오거리,비봉IC,33.04482038104008
8호선,복정,덕평IC,33.04546654825719
8호선,송파,봉담IC,33.04553043466995
5호선,둔촌동,안산IC,33.0480308593309
7호선,뚝섬유원지,용인IC,33.0505710234434
5호선,행당,수원신갈IC,33.05239793962657
9호선,선정릉,비봉IC,33.053008637243806
5호선,행당,마성IC,33.05465222447057
3호선,일원,양지IC,33.056319149606665
1호선,청량리,서안산IC,33.05755318462609
7호선,보라매,마성IC,33.058968205074606
4호선,창동,장수IC,33.06137578662062
8호선,단대오거리,서안산IC,33.06140210755169
7호선,상봉,동수원IC,33.06266830784942
9호선,증미,동수원IC,33.0639167814745
9호선,선정릉,기흥동탄IC,33.06522317893696
2호선,방배,정남IC,33.066478901983544
8호선,문정,송내IC,33.069963975347896
7호선,노원,부평IC,33.070026062672845
6호선,화랑대,송내IC,33.073663059466675
5호선,동대문역사문화공원,매송IC,33.07584214869036
5호선,행당,마성IC,33.07595746163377
9호선,고속터미널,기흥동탄IC,33.08063871988281
5호선,오금,장수IC,33.081297545279796
3호선,오금,서안산IC,33.082241507133524
5호선,광화문,매송IC,33.08965727100374
5호선,동대문역사문화공원,서종IC,33.09265067332071
5호선,신금호,마성IC,33.09265781987812
2호선,잠실나루,기흥IC,33.09326541500647
7호선,강남구청,도화IC,33.09343877831582
6호선,약수,수원신갈IC,33.094364411470785
3호선,고속터미널,기흥동탄IC,33.096624851572194
2호선,잠실새내,기흥IC,33.09802065259868
3호선,경찰병원,봉담IC,33.098133314474765
6호선,상월곡,군포IC,33.09914986315159
7호선,도봉산,중동IC,33.10165662833468
8호선,잠실,기흥동탄IC,33.105042856449685
5호선,을지로4가,매송IC,33.105876516365065
6호선,디지털미디어시티,매송IC,33.10638143705722
7호선,숭실대입구,기흥IC,33.10858330122034
2호선,을지로4가,매송IC,33.10908665370968
2호선,신답,수원신갈IC,33.11235265668364
7호선,노원,목감IC,33.118030665898566
8호선,몽촌토성,서안산IC,33.11829703359032
5호선,신금호,마성IC,33.118445697460956
3호선,경찰병원,중동IC,33.124281959900514
9호선,신방화,미사IC,33.12640818763717
4호선,상계,광명역IC,33.131507020892904
9호선,증미,동수원IC,33.13268549406613
5호선,올림픽공원,신둔(이천) 하이패스IC,33.1339130227543
7호선,상봉,양평IC,33.136222791536795
3호선,오금,장수IC,33.13840973981115
5호선,답십리,서인천IC,33.14015406273902
9호선,신반포,기흥동탄IC,33.141769903716
9호선,구반포,기흥동탄IC,33.14181889898736
8호선,수진,오산IC,33.14304579907254
5호선,까치산,덕소삼패IC,33.1437468699989
2호선,까치산,덕소삼패IC,33.1437468699989
3호선,매봉,도화IC,33.1465135595571
2호선,성수,서인천IC,33.14690952235646
3호선,약수,수원신갈IC,33.14872489069539
7호선,강남구청,기흥IC,33.1511765212653
6호선,안암,가좌IC,33.15456452941366
7호선,공릉,장수IC,33.16234945094122
4호선,노원,산본IC,33.16483374606596
9호선,삼성중앙,기흥동탄IC,33.172315933229285
8호선,천호,중동IC,33.17427356841139
1호선,종각,매송IC,33.175852476781046
4호선,삼각지,마성IC,33.1761157607418
4호선,동대문역사문화공원,매송IC,33.176723234975164
4호선,숙대입구,수원신갈IC,33.17917478917046
9호선,선정릉,도화IC,33.18047496766962
5호선,고덕,시흥IC,33.18047804736056
4호선,상계,시흥IC,33.18056302381015
6호선,구산,북수원IC,33.18247999575292
6호선,구산,북수원IC,33.18301634333868
5호선,하남풍산,부곡IC,33.18365969257931
7호선,상봉,군포IC,33.18785703607064
3호선,도곡,서인천IC,33.19271729205487
6호선,삼각지,마성IC,33.19308902553197
5호선,강동,안산IC,33.19369374326812
2호선,종합운동장,양평IC,33.19454887207713
7호선,용마산,마성IC,33.195899794105706
7호선,노원,송내IC,33.19856186028766
5호선,마천,부천IC,33.20258278791949
7호선,용마산,마성IC,33.20286919081037
2호선,봉천,정남IC,33.20317819290491
5호선,김포공항,선동IC,33.205372249585395
5호선,거여,자유로IC,33.20583698912695
7호선,어린이대공원,양평IC,33.20825754886605
5호선,행당,도화IC,33.21036695676619
5호선,천호,중동IC,33.213138609242556
3호선,구파발,서안산IC,33.213157651512844
8호선,강동구청,송내IC,33.213731290701205
7호선,청담,기흥IC,33.2209671681695
9호선,김포공항,선동IC,33.222699597298444
5호선,여의나루,봉담IC,33.22394680954252
4호선,미아사거리,군포IC,33.22407247146358
5호선,명일,용인IC,33.22519696945676
8호선,모란,장수IC,33.22560881848748
3호선,잠원,기흥IC,33.22588409991179
4호선,삼각지,마성IC,33.225939210282675
8호선,단대오거리,정남IC,33.226215411018366
1호선,종로5가,서종IC,33.22779699193899
3호선,경찰병원,송내IC,33.229573216427625
3호선,독립문,매송IC,33.229851913389645
8호선,장지,일산IC,33.23285135412579
9호선,봉은사,기흥동탄IC,33.235809946306965
7호선,용마산,안산IC,33.237710166785824
8호선,남한산성입구,서안산IC,33.238232829983005
7호선,철산,덕소삼패IC,33.24070190248277
8호선,암사,계양IC,33.242446616852455
6호선,삼각지,마성IC,33.24251927528937
2호선,왕십리,마성IC,33.24900435636293
2호선,강변,매송IC,33.25476992415748
8호선,송파,양지IC,33.25493675714974
5호선,하남풍산,부곡IC,33.25657481080212
5호선,방이,중동IC,33.2602808636924
4호선,상계,중동IC,33.26237242704958
7호선,상봉,군포IC,33.26326429175367
2호선,왕십리,마성IC,33.266883179667886
2호선,동대문역사문화공원,매송IC,33.2688488232487
5호선,왕십리,마성IC,33.27542779496721
5호선,방이,서안산IC,33.27795847225158
3호선,동대입구,서종IC,33.27804694152302
9호선,개화,성남IC,33.2789623793113
7호선,군자,서안산IC,33.28071184887401
5호선,군자,서안산IC,33.28179958188567
2호선,잠실,부평IC,33.28575210133339
5호선,영등포구청,봉담IC,33.290934442973715
5호선,왕십리,마성IC,33.2923801861701
4호선,총신대입구,화도IC,33.29542469876973
5호선,개롱,김포IC,33.29602951924898
1호선,청량리,서안산IC,33.29638732794898
2호선,신림,기흥동탄IC,33.29738537254618
7호선,반포,기흥동탄IC,33.29782508603719
8호선,복정,비봉IC,33.30346595360008
7호선,청담,봉담IC,33.3043765121278
5호선,하남검단산,부곡IC,33.30757749239348
5호선,답십리,마성IC,33.3118603199218
9호선,신반포,용인IC,33.31292574188174
5호선,고덕,부천IC,33.31659263870125
5호선,답십리,마성IC,33.321179445799494
7호선,먹골,북수원IC,33.32161234891047
4호선,미아사거리,군포IC,33.32199496860506
6호선,공덕,화도IC,33.32207977588963
5호선,오금,서안산IC,33.32774764834147
5호선,올림픽공원,매송IC,33.33331697482244
5호선,강동,안산IC,33.3368487916032
6호선,봉화산,양평IC,33.33725378395002
8호선,남위례,비봉IC,33.34267673077175
7호선,용마산,안산IC,33.34303839748612
2호선,한양대,매송IC,33.34444304099536
5호선,개롱,서안산IC,33.347664521036194
7호선,남성,정남IC,33.3478708269637
1호선,제기동,가좌IC,33.35119791949258
3호선,구파발,서안산IC,33.35256562420914
5호선,공덕,화도IC,33.35941654481955
7호선,먹골,북수원IC,33.3652553992941
4호선,노원,부평IC,33.36534598175501
2호선,사당,북오산IC,33.36687147351412
4호선,사당,북오산IC,33.36772539896289
5호선,방이,계양IC,33.36835976821991
7호선,중곡,수원신갈IC,33.36844979737108
2호선,왕십리,수원신갈IC,33.37014724059929
7호선,마들,부평IC,33.37283704291415
5호선,김포공항,상일IC,33.37310175830616
2호선,신답,서인천IC,33.37672472215859
3호선,수서,비봉IC,33.37677628434277
3호선,신사,용인IC,33.37755895738119
3호선,오금,서안산IC,33.38017556054448
8호선,장지,김포IC,33.380403428306714
6호선,월곡,안산IC,33.38396793228232
1호선,종로3가,매송IC,33.38500561568499
5호선,하남검단산,부곡IC,33.38508216301446
8호선,암사,용인IC,33.38549136490204
4호선,신용산,봉담IC,33.3900398135437
5호선,올림픽공원,기흥동탄IC,33.39281068015711
9호선,김포공항,상일IC,33.39328961327015
3호선,녹번,화도IC,33.39613519721514
5호선,광나루,용인IC,33.40225205409517
3호선,홍제,동수원IC,33.40315315618286
8호선,천호,장수IC,33.40661917250543
4호선,노원,목감IC,33.40680353871338
2호선,이대,화도IC,33.40684800995478
5호선,오금,중동IC,33.411553135357636
3호선,경찰병원,계양IC,33.417064028917025
8호선,장지,송내IC,33.41910480236491
8호선,장지,북오산IC,33.419825985003754
7호선,총신대입구,정남IC,33.421884579228816
2호선,상왕십리,도화IC,33.42250509066626
5호선,방화,미사IC,33.42346669152077
3호선,신사,기흥IC,33.42356604078393
7호선,청담,가좌IC,33.42499641634799
2호선,한양대,가좌IC,33.42724367720549
7호선,논현,기흥동탄IC,33.42868544509332
5호선,왕십리,수원신갈IC,33.43035757058101
9호선,개화,선동IC,33.43041542794411
9호선,봉은사,서인천IC,33.43212917873981
6호선,약수,마성IC,33.43244356472434
8호선,석촌,봉담IC,33.43425915420419
6호선,신내,중동IC,33.434720514637824
8호선,장지,중동IC,33.435366362012836
5호선,김포공항,상일IC,33.43732042189973
2호선,영등포구청,봉담IC,33.43835370787198
7호선,수락산,시흥IC,33.439261220126376
3호선,잠원,용인IC,33.44237772222372
8호선,수진,부천IC,33.44344865926424
9호선,국회의사당,봉담IC,33.44439016774738
6호선,버티고개,서종IC,33.44942735514526
5호선,고덕,김포IC,33.45076576368418
5호선,상일동,군포IC,33.451190719607446
6호선,월곡,안산IC,33.453818375270366
7호선,하계,장수IC,33.454239704280205
5호선,천호,장수IC,33.454677226326844
6호선,고려대,서안산IC,33.45532721619092
9호선,김포공항,상일IC,33.45737233761569
2호선,강변,남양평IC,33.457605847115694
5호선,방이,송내IC,33.45785364788789
7호선,총신대입구,화도IC,33.46010397918396
8호선,몽촌토성,기흥동탄IC,33.461247316812496
7호선,건대입구,양평IC,33.46130982454589
6호선,약수,마성IC,33.46252725518244
4호선,당고개,평촌IC,33.46310257136906
2호선,선릉,도화IC,33.46777524945519
8호선,문정,계양IC,33.46784670696216
3호선,오금,중동IC,33.46813787443825
5호선,화곡,덕소삼패IC,33.472821711066764
5호선,우장산,동수원IC,33.47369111282038
3호선,약수,마성IC,33.47612683731346
5호선,고덕,용인IC,33.48187473699888
9호선,삼성중앙,가좌IC,33.48188697502955
6호선,독바위,화도IC,33.48312766249823
2호선,용두,가좌IC,33.48320115323283
5호선,화곡,비봉IC,33.48485262452069
3호선,종로3가,매송IC,33.48613263946664
7호선,먹골,부곡IC,33.48663266081463
5호선,상일동,군포IC,33.487523801605356
3호선,홍제,동수원IC,33.49316922359254
4호선,삼각지,비봉IC,33.50111774936794
5호선,하남시청,동군포IC,33.50145043002442
4호선,노원,송내IC,33.50189090934608
8호선,복정,송내IC,33.50398037954967
3호선,약수,마성IC,33.505904250346795
9호선,국회의사당,수원신갈IC,33.50737366833112
2호선,신림,정남IC,33.50759074069736
6호선,보문,도화IC,33.509452654345544
6호선,월곡,동수원IC,33.51059059837629
9호선,개화,판교IC,33.51298243348869
5호선,마포,수원신갈IC,33.514596777916246
6호선,신당,매송IC,33.51570777752889
2호선,신설동,도화IC,33.5177172665005
5호선,마장,마성IC,33.52176074315465
5호선,마포,비봉IC,33.52272373165253
6호선,봉화산,송내IC,33.52601044998401
7호선,먹골,부곡IC,33.526982547594045
5호선,상일동,용인IC,33.527276959266
5호선,강일,용인IC,33.52758815612007
8호선,산성,비봉IC,33.528487321264066
9호선,동작,기흥동탄IC,33.53023085046976
2호선,뚝섬,가좌IC,33.5329071485153
5호선,우장산,동수원IC,33.53524731200499
5호선,마장,마성IC,33.53543703921498
6호선,디지털미디어시티,동수원IC,33.53804623804473
5호선,미사,부곡IC,33.539223632363104
1호선,신설동,도화IC,33.54199879125461
7호선,군자,서안산IC,33.54361101066585
5호선,군자,서안산IC,33.54474627404643
6호선,화랑대,부평IC,33.54734543072037
3호선,일원,북오산IC,33.54849319623239
9호선,개화,북수원IC,33.549712709962826
3호선,신사,서종IC,33.55310399517862
8호선,남한산성입구,서안산IC,33.554109307386994
2호선,신당,매송IC,33.555002593773544
5호선,아차산,서안산IC,33.555101473492016
2호선,왕십리,매송IC,33.556991569514295
3호선,도곡,가좌IC,33.56073974376393
5호선,방이,양지IC,33.56150102391681
5호선,하남시청,동군포IC,33.5616156567375
5호선,오금,송내IC,33.56278532166055
3호선,학여울,양평IC,33.563304752643475
5호선,송정,미사IC,33.56665392779492
9호선,구반포,용인IC,33.56700702718049
9호선,신목동,비봉IC,33.56891344882518
4호선,동작,기흥동탄IC,33.56899267563606
6호선,삼각지,비봉IC,33.5692570704365
6호선,석계,북수원IC,33.569775673024004
5호선,영등포시장,수원신갈IC,33.5719993325278
5호선,방이,서안산IC,33.57314621931919
8호선,복정,중동IC,33.5736176632124
8호선,천호,송내IC,33.57770360371479
4호선,길음,가좌IC,33.57798182876834
5호선,종로3가,매송IC,33.57831911099839
2호선,잠실새내,부평IC,33.58172986992477
9호선,개화,북수원IC,33.58327643667035
5호선,양평,봉담IC,33.583788218769904
5호선,올림픽공원,장수IC,33.58925606301399
7호선,강남구청,비봉IC,33.58989091239939
2호선,잠실나루,부평IC,33.59044136007733
7호선,학동,기흥동탄IC,33.59686734011186
5호선,하남시청,목감IC,33.59861933886413
3호선,남부터미널,정남IC,33.6028986984781
8호선,신흥,오산IC,33.60440226672927
7호선,먹골,동군포IC,33.60554453980707
5호선,미사,부곡IC,33.60879121844732
5호선,오금,계양IC,33.609951049894406
6호선,석계,북수원IC,33.61024690102934
3호선,경복궁,매송IC,33.61435463314021
6호선,월곡,동수원IC,33.61758357825884
6호선,디지털미디어시티,동수원IC,33.61759854298879
5호선,개화산,매송IC,33.6183614908036
3호선,오금,송내IC,33.61974766764603
2호선,삼성,비봉IC,33.62052396964971
5호선,천호,송내IC,33.62076873971549
2호선,문래,수원신갈IC,33.62226208341214
2호선,건대입구,양평IC,33.62279920810502
3호선,압구정,봉담IC,33.62362322900132
7호선,신풍,마성IC,33.623827768439796
7호선,숭실대입구,기흥동탄IC,33.625539399053295
3호선,수서,부평IC,33.62608363570721
3호선,양재,북오산IC,33.62712192817753
5호선,광나루,부평IC,33.63037294830241
9호선,삼성중앙,비봉IC,33.630559816383034
7호선,어린이대공원,매송IC,33.631535417523786
7호선,중화,군포IC,33.64267830253118
5호선,마장,가좌IC,33.642703271813446
6호선,석계,부곡IC,33.643232729272555
8호선,잠실,부평IC,33.644953512135984
3호선,동대입구,수원신갈IC,33.64529733941624
2호선,방배,북오산IC,33.646869050358596
5호선,개롱,서안산IC,33.64808393687098
5호선,강일,자유로IC,33.65109648538744
8호선,산성,부천IC,33.652658936768795
5호선,개롱,장수IC,33.652814676146804
7호선,마들,송내IC,33.657008455771255
3호선,일원,신둔(이천) 하이패스IC,33.65780998375579
2호선,을지로4가,서종IC,33.6603151445198
5호선,을지로4가,서종IC,33.66067340859863
5호선,거여,봉담IC,33.66330197360801
6호선,화랑대,장수IC,33.66423003175189
1호선,종로5가,매송IC,33.66491121906291
3호선,오금,계양IC,33.66511057208837
5호선,오목교,봉담IC,33.668605686329016
7호선,중화,동수원IC,33.670406994990465
9호선,공항시장,미사IC,33.6708719823118
4호선,총신대입구,정남IC,33.67468171843411
6호선,청구,수원신갈IC,33.677687106496194
7호선,철산,정남IC,33.67798008934367
5호선,청구,수원신갈IC,33.67911589256641
6호선,석계,부곡IC,33.68039033952875
6호선,돌곶이,군포IC,33.68130787396678
2호선,신정네거리,봉담IC,33.68525373546609
6호선,석계,동군포IC,33.68531284298646
6호선,고려대,서안산IC,33.6854263870482
7호선,먹골,동군포IC,33.69402514754496
4호선,성신여대입구,도화IC,33.69481483398478
5호선,우장산,덕소삼패IC,33.69527971223924
5호선,강동,계양IC,33.696623660467615
5호선,왕십리,매송IC,33.69686389919248
7호선,논현,서종IC,33.70013902273725
2호선,상왕십리,매송IC,33.701999155434024
6호선,공덕,수원신갈IC,33.7023796976998
9호선,흑석(중앙대입구),화도IC,33.70368895803899
5호선,올림픽공원,중동IC,33.70508327293898
5호선,올림픽공원,계양IC,33.70576887057
7호선,신풍,마성IC,33.70648985175591
9호선,신논현,서종IC,33.71143391212937
2호선,삼성,서인천IC,33.71263019018948
8호선,남한산성입구,북여주IC,33.71362161388172
5호선,하남검단산,광명역IC,33.716341516409805
8호선,암사,중동IC,33.7169689330053
7호선,중화,군포IC,33.72179412165984
6호선,독바위,북수원IC,33.72301358555247
6호선,효창공원앞,비봉IC,33.72468889829799
8호선,복정,일산IC,33.725163793138286
8호선,장지,덕평IC,33.727904465485736
6호선,독바위,북수원IC,33.72823777489637
7호선,내방,정남IC,33.72893750102735
5호선,명일,설악IC,33.72983730203377
8호선,석촌,신둔(이천) 하이패스IC,33.7309708733244
7호선,중계,장수IC,33.7321675035311
6호선,상월곡,서인천IC,33.73730026815315
8호선,남한산성입구,비봉IC,33.74060887543677
5호선,답십리,수원신갈IC,33.74718428564819
5호선,개롱,봉담IC,33.75584295439499
6호선,녹사평,비봉IC,33.75992590576949
5호선,강일,일산IC,33.761395128688314
8호선,복정,김포IC,33.765384289928434
5호선,공덕,수원신갈IC,33.765994913575064
2호선,낙성대,북오산IC,33.768408196485765
6호선,돌곶이,군포IC,33.76978590301441
2호선,서울대입구,용인IC,33.77038453295111
9호선,개화,상일IC,33.773906880058455
6호선,석계,동군포IC,33.775515043162464
5호선,거여,일산IC,33.7758833310445
2호선,잠실나루,기흥동탄IC,33.77603944930773
5호선,미사,목감IC,33.77721253810205
7호선,강남구청,기흥동탄IC,33.778900788390786
2호선,잠실새내,기흥동탄IC,33.78072276488492
9호선,가양,동수원IC,33.78172852551392
7호선,중화,동수원IC,33.781999218843815
5호선,마장,수원신갈IC,33.792954343425784
7호선,뚝섬유원지,양평IC,33.7992748918784
8호선,단대오거리,북여주IC,33.800908723235956
5호선,거여,서안산IC,33.801329592612625
7호선,수락산,평촌IC,33.80351747768115
3호선,남부터미널,북오산IC,33.80375714798053
5호선,둔촌동,신둔(이천) 하이패스IC,33.804583374595296
5호선,마천,덕평IC,33.80580697006744
3호선,양재,정남IC,33.806016886751806
7호선,가산디지털단지,정남IC,33.806725241005076
2호선,상왕십리,마성IC,33.81436291380507
4호선,길음,동수원IC,33.81615673468586
3호선,불광,화도IC,33.81752005252263
3호선,잠원,기흥동탄IC,33.821110002207185
5호선,아차산,서안산IC,33.82358110929598
9호선,개화,상일IC,33.82949430136493
5호선,마천,자유로IC,33.8317816853153
2호선,상왕십리,마성IC,33.83430700424802
4호선,동대문,매송IC,33.834376113563614
2호선,신대방,기흥IC,33.83676163576961
3호선,대치,서인천IC,33.8371769038882
8호선,남위례,장수IC,33.839531584514816
2호선,강남,서종IC,33.841935444770264
6호선,불광,화도IC,33.844314743713994
2호선,상왕십리,수원신갈IC,33.84809699624471
9호선,가양,동수원IC,33.84950052032631
3호선,매봉,북오산IC,33.850461374975836
2호선,왕십리,도화IC,33.85087937217424
7호선,청담,기흥동탄IC,33.85947333478042
7호선,건대입구,용인IC,33.86612061502727
5호선,길동,안산IC,33.869515479995066
9호선,염창,비봉IC,33.87276233026752
7호선,대림,마성IC,33.87481645131471
7호선,도봉산,부평IC,33.87607667817577
6호선,증산,동수원IC,33.87707592624506
7호선,도봉산,시흥IC,33.87709486186173
2호선,건대입구,용인IC,33.87777748016246
7호선,수락산,부평IC,33.87929261111008
5호선,오금,봉담IC,33.880366109393655
7호선,가산디지털단지,마성IC,33.882445822313265
7호선,중화,양평IC,33.883100100301604
8호선,암사,안산IC,33.89020865925307
6호선,증산,매송IC,33.89426596021225
3호선,일원,남양평IC,33.897525232294015
8호선,신흥,부천IC,33.899692142715004
6호선,고려대,가좌IC,33.908099903578716
7호선,마들,산본IC,33.910440224290944
3호선,안국,매송IC,33.91139272265818
3호선,오금,봉담IC,33.91153841070546
4호선,미아,동군포IC,33.91266238541174
6호선,청구,마성IC,33.91440140133017
5호선,청구,마성IC,33.91549403323952
5호선,미사,수원신갈IC,33.9164118211802
7호선,장암,판교IC,33.91902148317726
4호선,길음,동수원IC,33.920886667683085
8호선,장지,비봉IC,33.92273341864326
5호선,마포,화도IC,33.92469316317796
6호선,이태원,비봉IC,33.92881737329723
4호선,상계,산본IC,33.929703355888826
6호선,연신내,북수원IC,33.93128380767359
6호선,연신내,북수원IC,33.933182598700924
7호선,사가정,마성IC,33.934041235585774
9호선,샛강,마성IC,33.93414669964012
8호선,석촌,부평IC,33.93632966544826
2호선,도림천,수원신갈IC,33.9369413287351
7호선,사가정,안산IC,33.940385051185764
6호선,청구,마성IC,33.94154140612049
2호선,대림,마성IC,33.94189601520447
5호선,청구,마성IC,33.942624524142765
7호선,사가정,마성IC,33.94273494287366
5호선,하남풍산,목감IC,33.94428512218617
2호선,구로디지털단지,정남IC,33.944511089233345
4호선,사당,화도IC,33.94664055166834
3호선,양재,서종IC,33.95230556396385
5호선,올림픽공원,송내IC,33.95374004021306
3호선,연신내,북수원IC,33.95400995434758
4호선,미아사거리,안산IC,33.95414356988339
3호선,연신내,북수원IC,33.95601511438126
2호선,사당,화도IC,33.956894032447586
3호선,도곡,도화IC,33.9579349548392
6호선,증산,동수원IC,33.95973223318023
8호선,장지,계양IC,33.963014794254676
7호선,대림,마성IC,33.9635813648671
3호선,압구정,용인IC,33.963662926734465
5호선,개화산,미사IC,33.964145265435754
5호선,강동,중동IC,33.9690285694382
7호선,상도,기흥IC,33.975567161457626
7호선,가산디지털단지,마성IC,33.979424053978796
1호선,동대문,매송IC,33.985901741309604
6호선,대흥,화도IC,33.98674655589052
6호선,태릉입구,북수원IC,33.98811712022191
7호선,태릉입구,북수원IC,33.98811712022191
4호선,서울,수원신갈IC,33.9897546175358
8호선,남한산성입구,정남IC,33.99178351975714
7호선,남구로,마성IC,33.99220480680463
1호선,서울,수원신갈IC,33.99670265707937
6호선,상월곡,동수원IC,33.998384997818775
7호선,온수,미사IC,34.003435644101714
9호선,샛강,마성IC,34.0052280588672
5호선,광나루,서안산IC,34.005531710156376
4호선,미아,동군포IC,34.007733854596026
7호선,뚝섬유원지,서인천IC,34.01139155080512
5호선,둔촌동,기흥IC,34.012016675882094
4호선,미아사거리,안산IC,34.0131922319068
7호선,마들,목감IC,34.013724198159785
5호선,길동,안산IC,34.01404270567919
2호선,잠실,봉담IC,34.01535865661576
7호선,천왕,수원신갈IC,34.01647415952673
8호선,석촌,양지IC,34.02079077015178
8호선,암사,안산IC,34.02412120595702
3호선,무악재,매송IC,34.02622094796349
4호선,충무로,서종IC,34.026438414597145
3호선,충무로,서종IC,34.026438414597145
5호선,왕십리,도화IC,34.02678604245545
3호선,지축,안산IC,34.02860069747243
9호선,봉은사,비봉IC,34.02893433713065
3호선,신사,기흥동탄IC,34.02930803546871
7호선,태릉입구,북수원IC,34.03057750038397
6호선,태릉입구,북수원IC,34.03057750038397
2호선,대림,마성IC,34.031315248459485
3호선,동대입구,마성IC,34.031651081120856
6호선,공덕,비봉IC,34.03216972927597
6호선,화랑대,양평IC,34.03560817775691
5호선,하남시청,북여주IC,34.03589970205415
9호선,마곡나루,덕소삼패IC,34.041063517149304
7호선,사가정,안산IC,34.04298204456622
8호선,강동구청,매송IC,34.04848327822139
3호선,지축,안산IC,34.05035892070905
5호선,개롱,중동IC,34.05092641341649
5호선,목동,봉담IC,34.05315732202916
7호선,청담,도화IC,34.05414830412327
7호선,수락산,광명역IC,34.05459783110016
4호선,삼각지,봉담IC,34.05639634860248
5호선,방화,매송IC,34.05744040255128
9호선,흑석(중앙대입구),기흥IC,34.05857812450391
9호선,삼성중앙,도화IC,34.060468929522536
3호선,압구정,비봉IC,34.062014717990266
3호선,동대입구,마성IC,34.06271370182765
5호선,미사,용인IC,34.06429232672987
2호선,신대방,정남IC,34.064472715499704
5호선,둔촌동,계양IC,34.06678334464979
5호선,공덕,비봉IC,34.067922640359825
6호선,봉화산,부평IC,34.06818993270772
2호선,구로디지털단지,기흥IC,34.07177128210799
6호선,봉화산,장수IC,34.07440591064888
5호선,강일,군포IC,34.074730763445835
5호선,하남검단산,양지IC,34.07808041774823
3호선,수서,북오산IC,34.08270269367153
6호선,녹사평,봉담IC,34.08279122372331
5호선,거여,덕평IC,34.083177426539656
